132304	 +1691763769.39341402053833008	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.4666	 -0.5524	 +1.1480	 +0.0000
132305	 +1691763769.40985894203186035	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.4544	 -0.5674	 +1.1794	 +0.0000
132306	 +1691763769.42520904541015625	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.4276	 -0.5775	 +1.2580	 +0.0000
132307	 +1691763769.44161200523376465	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3992	 -0.5866	 +1.3418	 +0.0000
132308	 +1691763769.45799803733825684	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3873	 -0.5998	 +1.3855	 +0.0000
132309	 +1691763769.47343802452087402	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3670	 -0.6017	 +1.4783	 +0.0000
132310	 +1691763769.48989009857177734	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3551	 -0.6068	 +1.5224	 +0.0000
132311	 +1691763769.50535607337951660	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3410	 -0.6257	 +1.6146	 +0.0000
132312	 +1691763769.52177691459655762	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3407	 -0.6069	 +1.6953	 +0.0000
132313	 +1691763769.53716802597045898	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3400	 -0.6011	 +1.7268	 +0.0000
132314	 +1691763769.55352401733398438	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.3065	 -0.6196	 +1.7878	 +0.0000
132315	 +1691763769.56904602050781250	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.2804	 -0.6181	 +1.8059	 +0.0000
132316	 +1691763769.58537006378173828	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.2510	 -0.5863	 +1.8447	 +0.0000
