121667	 +1691763598.76557898521423340	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.7992	 -0.1521	 -0.0330	 +0.0000
121668	 +1691763598.78201198577880859	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8165	 -0.1587	 -0.0160	 +0.0000
121669	 +1691763598.79842591285705566	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8256	 -0.1700	 +0.0024	 +0.0000
121670	 +1691763598.81481409072875977	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8483	 -0.1957	 +0.0261	 +0.0000
121671	 +1691763598.83016300201416016	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8537	 -0.2205	 +0.0501	 +0.0000
121672	 +1691763598.84655594825744629	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8616	 -0.2669	 +0.0902	 +0.0000
121673	 +1691763598.86299204826354980	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8792	 -0.3153	 +0.1435	 +0.0000
121674	 +1691763598.87840008735656738	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8859	 -0.3460	 +0.1706	 +0.0000
121675	 +1691763598.89483785629272461	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.8990	 -0.4043	 +0.2347	 +0.0000
121676	 +1691763598.91023492813110352	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9056	 -0.4272	 +0.2665	 +0.0000
121677	 +1691763598.92656898498535156	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9201	 -0.4444	 +0.3406	 +0.0000
121678	 +1691763598.94298291206359863	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9326	 -0.4913	 +0.4190	 +0.0000
121679	 +1691763598.95833992958068848	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9371	 -0.5216	 +0.4592	 +0.0000
121680	 +1691763598.97469401359558105	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9486	 -0.5356	 +0.5552	 +0.0000
121681	 +1691763598.99004888534545898	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9557	 -0.5597	 +0.6022	 +0.0000
121682	 +1691763599.00644207000732422	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9689	 -0.6101	 +0.7032	 +0.0000
121683	 +1691763599.02286505699157715	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9799	 -0.6183	 +0.8183	 +0.0000
121684	 +1691763599.03824591636657715	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 +101.9857	 -0.6431	 +0.8757	 +0.0000
