70823	 +1691760030.12485694885253906	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -38.9236	 -0.3010	 -0.2710	 +0.0000
70824	 +1691760030.14028096199035645	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.0164	 -0.1635	 -0.2608	 +0.0000
70825	 +1691760030.15665698051452637	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.1202	 -0.1004	 -0.2518	 +0.0000
70826	 +1691760030.17300605773925781	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.1704	 -0.0558	 -0.2437	 +0.0000
70827	 +1691760030.18946290016174316	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.2514	 +0.0590	 -0.2078	 +0.0000
70828	 +1691760030.20589303970336914	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.2885	 +0.0726	 -0.1914	 +0.0000
70829	 +1691760030.22125411033630371	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.3756	 +0.1042	 -0.1782	 +0.0000
70830	 +1691760030.23768091201782227	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.4868	 +0.1705	 -0.1774	 +0.0000
70831	 +1691760030.25314807891845703	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.5428	 +0.1952	 -0.1796	 +0.0000
70832	 +1691760030.26958107948303223	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.6339	 +0.2354	 -0.1636	 +0.0000
70833	 +1691760030.28599095344543457	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.6725	 +0.2498	 -0.1512	 +0.0000
70834	 +1691760030.30145406723022461	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.7605	 +0.3042	 -0.1436	 +0.0000
70835	 +1691760030.31788396835327148	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.8643	 +0.3883	 -0.1260	 +0.0000
70836	 +1691760030.33327293395996094	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -39.9175	 +0.4671	 -0.1219	 +0.0000
70837	 +1691760030.34974193572998047	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -40.0145	 +0.6445	 -0.0979	 +0.0000
70838	 +1691760030.36522698402404785	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -40.0598	 +0.6833	 -0.0839	 +0.0000
70839	 +1691760030.38172101974487305	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -40.1559	 +0.6811	 -0.0748	 +0.0000
70840	 +1691760030.39716601371765137	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -40.2567	 +0.7244	 -0.0670	 +0.0000
70841	 +1691760030.41358208656311035	 +0.99950837	 -0.02896639	 -0.01199819	 +0.012273	 +0.009323	 +0.999881	 +0.0000	 +0.0000	 +0.0000	 +3	 +0	 +2	 -40.3051	 +0.7277	 -0.0635	 +0.0000
